   4.235890e+01    4.203570e+01    4.139410e+01    1.480170e+01    2.656340e+01    1.478080e+01    5.700000e+02    5.700000e+02    1.480000e-02    6.061040e+01    6.149700e+00    6.777480e+01    6.750970e+01    6.682990e+01    6.166800e+00    1.470000e-02 
   4.287090e+01    4.250950e+01    4.187390e+01    1.497910e+01    2.689200e+01    1.496390e+01    5.770000e+02    5.770000e+02    1.510000e-02    6.135030e+01    6.229700e+00    6.859500e+01    6.828350e+01    6.760020e+01    6.244800e+00    1.500000e-02 
   4.330560e+01    4.299320e+01    4.234720e+01    1.514480e+01    2.716980e+01    1.512050e+01    5.830000e+02    5.830000e+02    1.540000e-02    6.198590e+01    6.296100e+00    6.929730e+01    6.904980e+01    6.837130e+01    6.314900e+00    1.530000e-02 
   4.382410e+01    4.347140e+01    4.283600e+01    1.532330e+01    2.750100e+01    1.530730e+01    5.900000e+02    5.900000e+02    1.580000e-02    6.273560e+01    6.371700e+00    7.012310e+01    6.982570e+01    6.914100e+01    6.387500e+00    1.580000e-02 
   4.426210e+01    4.395660e+01    4.331440e+01    1.549290e+01    2.778090e+01    1.546530e+01    5.960000e+02    5.960000e+02    1.600000e-02    6.338130e+01    6.435000e+00    7.083220e+01    7.060720e+01    6.992240e+01    6.455600e+00    1.590000e-02 
   4.477480e+01    4.443580e+01    4.379660e+01    1.566430e+01    2.811270e+01    1.564580e+01    6.030000e+02    6.030000e+02    1.650000e-02    6.413050e+01    6.506500e+00    7.165330e+01    7.137880e+01    7.068470e+01    6.523600e+00    1.630000e-02 
   4.521400e+01    4.491800e+01    4.427330e+01    1.583660e+01    2.839580e+01    1.580150e+01    6.090000e+02    6.090000e+02    1.670000e-02    6.477640e+01    6.572600e+00    7.236570e+01    7.214540e+01    7.146310e+01    6.594700e+00    1.670000e-02 
   4.573000e+01    4.540130e+01    4.475930e+01    1.601120e+01    2.872200e+01    1.599120e+01    6.160000e+02    6.160000e+02    1.680000e-02    6.552840e+01    6.643200e+00    7.318840e+01    7.291690e+01    7.223460e+01    6.660800e+00    1.680000e-02 
   4.616590e+01    4.587860e+01    4.523680e+01    1.618560e+01    2.900310e+01    1.614590e+01    6.220000e+02    6.220000e+02    1.700000e-02    6.618500e+01    6.702300e+00    7.390420e+01    7.369960e+01    7.300810e+01    6.728300e+00    1.690000e-02 
   4.668610e+01    4.636120e+01    4.572560e+01    1.635090e+01    2.934210e+01    1.632690e+01    6.290000e+02    6.290000e+02    1.710000e-02    6.692120e+01    6.775600e+00    7.471390e+01    7.446220e+01    7.376940e+01    6.794100e+00    1.710000e-02 
