   8.770100e-01    6.038600e-01    8.183000e-02    7.808000e-01    4.185400e-01    4.748000e-02    8.642000e-02 
   8.787900e-01    6.081800e-01    8.301000e-02    7.832600e-01    4.221700e-01    4.821000e-02    8.710000e-02 
   8.804800e-01    6.123600e-01    8.424000e-02    7.856600e-01    4.256400e-01    4.896000e-02    8.766000e-02 
   8.824800e-01    6.163200e-01    8.546000e-02    7.882100e-01    4.287600e-01    4.993000e-02    8.816000e-02 
   8.841900e-01    6.204300e-01    8.663000e-02    7.905700e-01    4.326400e-01    5.086000e-02    8.866000e-02 
   8.857700e-01    6.243300e-01    8.803000e-02    7.931700e-01    4.364400e-01    5.151000e-02    8.919000e-02 
   8.875200e-01    6.280300e-01    8.929000e-02    7.956100e-01    4.397900e-01    5.237000e-02    8.973000e-02 
   8.893500e-01    6.320000e-01    9.050000e-02    7.978900e-01    4.431300e-01    5.308000e-02    9.043000e-02 
   8.911800e-01    6.358500e-01    9.173000e-02    7.998100e-01    4.467400e-01    5.400000e-02    9.097000e-02 
   8.928600e-01    6.396000e-01    9.297000e-02    8.019900e-01    4.503600e-01    5.490000e-02    9.146000e-02 
   8.945600e-01    6.434400e-01    9.437000e-02    8.043500e-01    4.540200e-01    5.561000e-02    9.209000e-02 
   8.961700e-01    6.474800e-01    9.550000e-02    8.065400e-01    4.576200e-01    5.645000e-02    9.270000e-02 
   8.977500e-01    6.511300e-01    9.691000e-02    8.086100e-01    4.613800e-01    5.739000e-02    9.326000e-02 
   8.992000e-01    6.549100e-01    9.841000e-02    8.106200e-01    4.649300e-01    5.837000e-02    9.384000e-02 
   9.006500e-01    6.585000e-01    9.963000e-02    8.128600e-01    4.684300e-01    5.906000e-02    9.445000e-02 
   9.022800e-01    6.620800e-01    1.011800e-01    8.150300e-01    4.722100e-01    5.991000e-02    9.501000e-02 
   9.040300e-01    6.655200e-01    1.025600e-01    8.171500e-01    4.757100e-01    6.070000e-02    9.558000e-02 
   9.055400e-01    6.687900e-01    1.038600e-01    8.190300e-01    4.791200e-01    6.153000e-02    9.621000e-02 
   9.073600e-01    6.720000e-01    1.051400e-01    8.211200e-01    4.825200e-01    6.231000e-02    9.681000e-02 
   9.089800e-01    6.753400e-01    1.067000e-01    8.230300e-01    4.861500e-01    6.305000e-02    9.746000e-02 
   9.105300e-01    6.785600e-01    1.080700e-01    8.251300e-01    4.895600e-01    6.388000e-02    9.810000e-02 
   9.119800e-01    6.819000e-01    1.093300e-01    8.273300e-01    4.930000e-01    6.486000e-02    9.875000e-02 
   9.134700e-01    6.850200e-01    1.107200e-01    8.292700e-01    4.964300e-01    6.572000e-02    9.935000e-02 
   9.150800e-01    6.882400e-01    1.121600e-01    8.313900e-01    4.997500e-01    6.668000e-02    9.994000e-02 
   9.164100e-01    6.914900e-01    1.137500e-01    8.334400e-01    5.034900e-01    6.784000e-02    1.005200e-01 
