   9.264000e-02    2.353600e-01    5.668600e-01    1.051400e-01    1.788800e-01    3.386000e-01    4.202100e-01    6.231000e-02    9.031900e-01    9.681000e-02 
   9.102000e-02    2.336400e-01    5.686400e-01    1.067000e-01    1.769700e-01    3.368800e-01    4.231000e-01    6.305000e-02    9.025400e-01    9.746000e-02 
   8.947000e-02    2.319700e-01    5.704900e-01    1.080700e-01    1.748700e-01    3.355700e-01    4.256800e-01    6.388000e-02    9.019000e-01    9.810000e-02 
   8.802000e-02    2.300800e-01    5.725700e-01    1.093300e-01    1.726700e-01    3.343300e-01    4.281400e-01    6.486000e-02    9.012500e-01    9.875000e-02 
   8.653000e-02    2.284500e-01    5.743000e-01    1.107200e-01    1.707300e-01    3.328400e-01    4.307100e-01    6.572000e-02    9.006500e-01    9.935000e-02 
   8.492000e-02    2.268400e-01    5.760800e-01    1.121600e-01    1.686100e-01    3.316400e-01    4.330700e-01    6.668000e-02    9.000600e-01    9.994000e-02 
   8.359000e-02    2.249200e-01    5.777400e-01    1.137500e-01    1.665600e-01    3.299500e-01    4.356500e-01    6.784000e-02    8.994800e-01    1.005200e-01 
   8.232000e-02    2.227000e-01    5.798400e-01    1.151400e-01    1.647700e-01    3.280300e-01    4.385000e-01    6.870000e-02    8.989500e-01    1.010500e-01 
   8.126000e-02    2.206100e-01    5.815400e-01    1.165900e-01    1.629900e-01    3.266700e-01    4.407700e-01    6.957000e-02    8.983400e-01    1.016600e-01 
   7.997000e-02    2.184100e-01    5.835600e-01    1.180600e-01    1.612700e-01    3.250900e-01    4.431700e-01    7.047000e-02    8.977000e-01    1.023000e-01 
   7.889000e-02    2.164800e-01    5.850300e-01    1.196000e-01    1.595700e-01    3.231200e-01    4.458500e-01    7.146000e-02    8.971600e-01    1.028400e-01 
   7.749000e-02    2.143400e-01    5.870900e-01    1.210800e-01    1.574700e-01    3.220700e-01    4.479700e-01    7.249000e-02    8.966400e-01    1.033600e-01 
   7.637000e-02    2.121800e-01    5.888800e-01    1.225700e-01    1.557400e-01    3.208000e-01    4.498600e-01    7.360000e-02    8.958900e-01    1.041100e-01 
   7.515000e-02    2.098500e-01    5.909900e-01    1.240100e-01    1.541600e-01    3.192600e-01    4.520800e-01    7.450000e-02    8.951600e-01    1.048400e-01 
   7.399000e-02    2.078900e-01    5.925500e-01    1.255700e-01    1.524200e-01    3.177500e-01    4.542400e-01    7.559000e-02    8.945800e-01    1.054200e-01 
   7.303000e-02    2.056500e-01    5.942100e-01    1.271100e-01    1.506200e-01    3.162200e-01    4.566200e-01    7.654000e-02    8.938900e-01    1.061100e-01 
   7.182000e-02    2.034600e-01    5.961000e-01    1.286200e-01    1.487100e-01    3.147900e-01    4.589800e-01    7.752000e-02    8.932700e-01    1.067300e-01 
   7.060000e-02    2.015800e-01    5.977500e-01    1.300700e-01    1.470500e-01    3.128200e-01    4.617100e-01    7.842000e-02    8.927100e-01    1.072900e-01 
   6.942000e-02    1.998600e-01    5.991100e-01    1.316100e-01    1.455000e-01    3.110000e-01    4.642300e-01    7.927000e-02    8.921000e-01    1.079000e-01 
